participantID,meetID,teamID
Thomas D WeberThomas S ShipleyChristopher J KinsellaRyan S York_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Samantha M Bravery_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Ivy P Thompson_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Margaret Kauffman_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Louisiana Schnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Livy Jane Abbey_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
McKinley Busen_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Violet E Mullen_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Anna A Edgerton_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lila L Epstein_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Anabel Buczek_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Abigail L Carney_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lila I Sherman_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Eleanor G Wertzler_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Molly A Kinsella_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Sofia A Hess_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Moira E Kinsella_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Keira E Dunne_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Rachel Conley_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Grace H Callahan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Shelby A Ebert_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Diya Redburn_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Anna K Sullivan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Anna C Eliot_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lauren B Hartel_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Grace E Jansen_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Alexis C Lee_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Alice E Bruce_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Marion A Beasley_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Claire Ryan_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Samantha M Bravery_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Blake A Luongo_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Ivy P Thompson_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Evangeline Nicholakos_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Louisiana Schnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Finley C McDonnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lila L Epstein_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Yuki K Kaplan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Alexandra Bristow_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Colleen Bett_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Mary C Branon_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Annika S Ledford_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lila I Sherman_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Eleanor G Wertzler_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Natalie Anderson_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Sofia A Hess_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Annalise K Brady-Falik_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Riley C McDonnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Nora M Sherman_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Grace H Callahan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Hannah E Portner_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Scarlett Bennett_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Katherine E Schmitt_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Cecilia Stolzenberg_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Katherine E Bailey_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Alice E Bruce_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Olivia M Grabman_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Elsa A Leichty_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Rachel C Meighan_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Ella McHugh_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Colin A Clark_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Margaret Kauffman_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Blake A Luongo_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Stella Mullen_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Finley C McDonnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Brea G Redburn_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Violet E Mullen_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Keegan E Clark_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Anabel Buczek_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Mary C Branon_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Aspasia M Nicholakos_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Taylor R McDonnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Moira E Kinsella_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Ryan C Clark_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Evelyn A Maloney_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Celia Bailey_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Leah Dober_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Catherine E Branon_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Anna K Sullivan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Nora M Sherman_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Emerson M Hart_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Diya Redburn_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Charlotte L Wilhite_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Anna C Eliot_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Grace E Jansen_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Samantha R Gilbert_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Lauren B Hartel_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Claire Ryan_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Rachel C Meighan_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Caroline S Bailey_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Colin A Clark_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Sydney Paisley_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Stella Mullen_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Claire Cocker_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Brea G Redburn_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Livy Jane Abbey_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
McKinley Busen_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Alexandra Bristow_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Anna A Edgerton_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Taylor R McDonnell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Yuki K Kaplan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Keegan E Clark_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Evelyn A Maloney_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Ryan C Clark_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Molly A Kinsella_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Natalie Anderson_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Audrey Portner_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Catherine E Branon_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Rachel Conley_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Hannah E Portner_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Emma L Flanagan_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Scarlett Bennett_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Katherine E Schmitt_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Cecilia Stolzenberg_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Katherine E Bailey_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Ashley * Park_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Alexis C Lee_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Marion A Beasley_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lily K Powell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Elsa A Leichty_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Samantha M BraverySydney PaisleyMargaret KauffmanBlake A Luongo_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Louisiana SchnellColin A ClarkFinley C McDonnellIvy P Thompson_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lila I ShermanLila L EpsteinRachel ConleyGrace E Jansen_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Molly A KinsellaMcKinley BusenGrace H CallahanLucy H West_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Yuki K KaplanViolet E MullenMcKinley BusenAnabel Buczek_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Taylor R McDonnellKeegan E ClarkLila L EpsteinAnna A Edgerton_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Lila I ShermanEvelyn A MaloneyRyan C ClarkEleanor G Wertzler_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Natalie AndersonMoira E KinsellaMolly A KinsellaSofia A Hess_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Nora M ShermanDiya RedburnRachel ConleyScarlett Bennett_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Grace H CallahanAnna K SullivanHannah E PortnerShelby A Ebert_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Alexis C LeeKatherine E BaileyAshley * ParkLauren B Hartel_O_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,O2021
Claire RyanRachel C MeighanMarion A BeasleyLily K Powell_DR_Donaldson_Run(184.0)_at_Overlee(236.0)_2021,Donaldson_Run(184.0)_at_Overlee(236.0)_2021,DR2021
Brayden L Roth_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Aidan J Roche_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Carter M Huey_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Tate Riedy_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Lee Davis_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
James Ramos_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Wyatt D Russell_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Peter Madigan_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Beau E Lochmann_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Luke U Zemek_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Andrew Gay_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Desmond J Reing_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Cooper B Roberts_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Lucas M Stadelmann_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Connor T Barlotta_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Hewen Dalton_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Eric Wyszogrodzki_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Conor B Fuqua_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Curan K Palmer_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Kai Wang_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Philip A Tierney_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Jacob M Owen_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Mac Cronin_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Leo Richardson_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Matvei Namakonov_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Adam J Kunz_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Jackson B Wright_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Joey Madigan_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Sam E Muzinski_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Jackson C Baldrate_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Will D Taylor_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Carter M Huey_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Brayden L Roth_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Tate Riedy_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Lee Davis_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Roark A Durishin_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Gabriel D Hanson_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Evan P Farley_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Peter A Zemek_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Peter Madigan_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Aaron M Reing_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Will Davis_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Paul Yaroschak_DT_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,DT2021
Hiroto S Matsuki_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
Charles R Erlanger_HS_Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,Dowden_Terrace(176.0)_at_Highlands_Swim(243.0)_2021,HS2021
